ID	Mean_Schneider_Entropy	Strain_count	Cluster_Number	Conservation	Conservation_Results
WP_256593715	0.00662338330593804	5	385	0.993376616694062	Conservation Score > 0.95, less than 90% of the strains
WP_256593716	0.0158896407929311	81	2772	0.984110359207069	Conservation Score > 0.95, less than 90% of the strains
WP_256593718	0.186777737149981	84	1497	0.813222262850019	Conservation Score > 0.80, less than 90% of the strains
WP_256593721	0.0901026508507498	14	3510	0.90989734914925	Conservation Score > 0.80, less than 90% of the strains
WP_256593722	0.205620907659645	7	2549	0.794379092340355	Conservation Score < 0.80, less than 90% of the strains
WP_256593723	0.205620907659645	7	2549	0.794379092340355	Conservation Score < 0.80, less than 90% of the strains
WP_256593724	0	1	5021	1	Conservation Score > 0.95, less than 90% of the strains
WP_256593725	0	1	5434	1	Conservation Score > 0.95, less than 90% of the strains
WP_256593726	0	1	5690	1	Conservation Score > 0.95, less than 90% of the strains
WP_256593727	0.0328303796902498	88	600	0.96716962030975	Conservation Score > 0.95, more than 90% of the strains
WP_256593728	0.0697815985576531	47	4804	0.930218401442347	Conservation Score > 0.80, less than 90% of the strains
WP_256593729	0.0285090210675101	64	3154	0.97149097893249	Conservation Score > 0.95, less than 90% of the strains
WP_256593730	0.0491276000435127	53	3320	0.950872399956487	Conservation Score > 0.95, less than 90% of the strains
WP_256593731	0.205881501293575	16	1778	0.794118498706425	Conservation Score < 0.80, less than 90% of the strains
WP_256593732	0.147601892288659	81	4835	0.852398107711341	Conservation Score > 0.80, less than 90% of the strains
WP_256593733	0.218289934702609	75	171	0.781710065297391	Conservation Score < 0.80, less than 90% of the strains
WP_256593734	0.129113881697028	6	473	0.870886118302972	Conservation Score > 0.80, less than 90% of the strains
WP_256593735	0.143139205798035	6	2130	0.856860794201965	Conservation Score > 0.80, less than 90% of the strains
WP_256593736	0.205620907659645	7	2549	0.794379092340355	Conservation Score < 0.80, less than 90% of the strains
WP_256730304	0.182064078707497	49	3017	0.817935921292503	Conservation Score > 0.80, less than 90% of the strains
WP_256730314	0	1	4611	1	Conservation Score > 0.95, less than 90% of the strains
WP_256730350	0.162107394215373	94	910	0.837892605784627	Conservation Score > 0.80, more than 90% of the strains
WP_256730351	0	1	4948	1	Conservation Score > 0.95, less than 90% of the strains
WP_256730360	0.008901563098803	47	5846	0.991098436901197	Conservation Score > 0.95, less than 90% of the strains
WP_256730361	0.162794876555391	15	875	0.837205123444609	Conservation Score > 0.80, less than 90% of the strains
WP_256730362	0.0852324571854738	81	220	0.914767542814526	Conservation Score > 0.80, less than 90% of the strains
WP_256730364	0.220931145673624	25	440	0.779068854326376	Conservation Score < 0.80, less than 90% of the strains
WP_256730369	0.137909744690073	4	4641	0.862090255309927	Conservation Score > 0.80, less than 90% of the strains
WP_256730378	0.218478663410884	98	1133	0.781521336589116	Conservation Score < 0.80, more than 90% of the strains
WP_256730379	0.112806434652495	19	4840	0.887193565347505	Conservation Score > 0.80, less than 90% of the strains
WP_256730380	0	1	5789	1	Conservation Score > 0.95, less than 90% of the strains
WP_256730381	0.136329447197289	16	2526	0.863670552802711	Conservation Score > 0.80, less than 90% of the strains
WP_256730405	0.191222786777117	93	360	0.808777213222883	Conservation Score > 0.80, more than 90% of the strains
WP_258866838	0.00600660124223415	87	2617	0.993993398757766	Conservation Score > 0.95, more than 90% of the strains
WP_258866839	0.0978027868595091	95	2648	0.902197213140491	Conservation Score > 0.80, more than 90% of the strains
WP_258866840	0.0351974591103265	70	1749	0.964802540889674	Conservation Score > 0.95, less than 90% of the strains
WP_258866841	0.198877098090532	86	1197	0.801122901909468	Conservation Score > 0.80, less than 90% of the strains
WP_258866842	0.198877098090532	86	1197	0.801122901909468	Conservation Score > 0.80, less than 90% of the strains
WP_258866843	0.220263268985161	88	551	0.779736731014839	Conservation Score < 0.80, more than 90% of the strains
WP_258866844	0.122578097210732	88	2215	0.877421902789268	Conservation Score > 0.80, more than 90% of the strains
WP_258866845	0.117546106678157	93	524	0.882453893321843	Conservation Score > 0.80, more than 90% of the strains
WP_258866859	0.217921021100655	7	41	0.782078978899345	Conservation Score < 0.80, less than 90% of the strains
WP_258866861	0.217921021100655	7	41	0.782078978899345	Conservation Score < 0.80, less than 90% of the strains
WP_258866879	0.189282696159547	93	1214	0.810717303840453	Conservation Score > 0.80, more than 90% of the strains
WP_258866880	0.000656110304747567	4	2206	0.999343889695252	Conservation Score > 0.95, less than 90% of the strains
WP_258866881	0	1	2771	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866883	0.0129472974495466	3	3316	0.987052702550453	Conservation Score > 0.95, less than 90% of the strains
WP_258866884	0.132613994630453	3	241	0.867386005369547	Conservation Score > 0.80, less than 90% of the strains
WP_258866885	0.00297536144481444	6	947	0.997024638555186	Conservation Score > 0.95, less than 90% of the strains
WP_258866886	0.0144683261452361	88	3857	0.985531673854764	Conservation Score > 0.95, more than 90% of the strains
WP_258866887	0.0909218522917745	85	1297	0.909078147708225	Conservation Score > 0.80, less than 90% of the strains
WP_258866888	0.00316208678745768	2	4035	0.996837913212542	Conservation Score > 0.95, less than 90% of the strains
WP_258866889	0.102693544790672	3	5532	0.897306455209328	Conservation Score > 0.80, less than 90% of the strains
WP_258866890	0.208713429763848	10	1329	0.791286570236152	Conservation Score < 0.80, less than 90% of the strains
WP_258866891	0.0152326740756205	23	2801	0.98476732592438	Conservation Score > 0.95, less than 90% of the strains
WP_258866893	0.010125997300684	95	1225	0.989874002699316	Conservation Score > 0.95, more than 90% of the strains
WP_258866895	0.00437638338064334	87	1070	0.995623616619357	Conservation Score > 0.95, more than 90% of the strains
WP_258866896	0.0222866876418566	66	839	0.977713312358143	Conservation Score > 0.95, less than 90% of the strains
WP_258866897	0.073010643296931	93	1552	0.926989356703069	Conservation Score > 0.80, more than 90% of the strains
WP_258866898	0.197012539026359	20	1701	0.802987460973641	Conservation Score > 0.80, less than 90% of the strains
WP_258866900	0.126225050936906	79	2761	0.873774949063094	Conservation Score > 0.80, less than 90% of the strains
WP_258866901	0	1	5433	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866902	0	1	4414	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866903	0	1	5635	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866904	0.0129472974495466	3	3316	0.987052702550453	Conservation Score > 0.95, less than 90% of the strains
WP_258866905	0	1	5566	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866906	0.0901026508507498	14	3510	0.90989734914925	Conservation Score > 0.80, less than 90% of the strains
WP_258866907	0	1	5748	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866908	0.155148014420149	12	2857	0.844851985579851	Conservation Score > 0.80, less than 90% of the strains
WP_258866909	0	1	5457	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866910	0	1	5749	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866911	0.108238082002187	84	4583	0.891761917997813	Conservation Score > 0.80, less than 90% of the strains
WP_258866912	0	1	4578	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866913	0	1	5375	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866914	0	1	5079	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866915	0.00297536144481444	6	947	0.997024638555186	Conservation Score > 0.95, less than 90% of the strains
WP_258866916	0.0216902211105365	17	1973	0.978309778889463	Conservation Score > 0.95, less than 90% of the strains
WP_258866917	0.0780524315512697	88	2764	0.92194756844873	Conservation Score > 0.80, more than 90% of the strains
WP_258866918	0.0685378602474906	23	2024	0.931462139752509	Conservation Score > 0.80, less than 90% of the strains
WP_258866919	0.202488585608998	99	643	0.797511414391002	Conservation Score < 0.80, more than 90% of the strains
WP_258866920	0.201987293621639	85	1220	0.798012706378361	Conservation Score < 0.80, less than 90% of the strains
WP_258866921	0.197012539026359	20	1701	0.802987460973641	Conservation Score > 0.80, less than 90% of the strains
WP_258866922	0	1	5825	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866923	0.148173255381614	4	3991	0.851826744618386	Conservation Score > 0.80, less than 90% of the strains
WP_258866924	0.0194225091547003	34	961	0.9805774908453	Conservation Score > 0.95, less than 90% of the strains
WP_258866925	0.0379980611257305	19	3392	0.962001938874269	Conservation Score > 0.95, less than 90% of the strains
WP_258866926	0	1	5204	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866927	0.209333001886824	18	962	0.790666998113176	Conservation Score < 0.80, less than 90% of the strains
WP_258866928	0	1	4980	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866929	0.212383105724695	3	2384	0.787616894275305	Conservation Score < 0.80, less than 90% of the strains
WP_258866930	0.212383105724695	3	2384	0.787616894275305	Conservation Score < 0.80, less than 90% of the strains
WP_258866931	0.199680391636764	10	3469	0.800319608363236	Conservation Score > 0.80, less than 90% of the strains
WP_258866932	0.199680391636764	10	3469	0.800319608363236	Conservation Score > 0.80, less than 90% of the strains
WP_258866933	0	1	5750	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866934	0.162238448910312	26	4764	0.837761551089688	Conservation Score > 0.80, less than 90% of the strains
WP_258866935	0	1	5863	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866936	0	3	5836	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866937	0.205731251144067	94	1119	0.794268748855933	Conservation Score < 0.80, more than 90% of the strains
WP_258866938	0.200517017908996	92	479	0.799482982091004	Conservation Score < 0.80, more than 90% of the strains
WP_258866939	0.123128494289915	16	2510	0.876871505710085	Conservation Score > 0.80, less than 90% of the strains
WP_258866940	0	1	4756	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866941	0	1	5841	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866942	0	1	5878	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866943	0	1	5794	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866944	0	1	5723	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866945	0.155148014420149	12	2857	0.844851985579851	Conservation Score > 0.80, less than 90% of the strains
WP_258866946	0.069991658149156	33	3628	0.930008341850844	Conservation Score > 0.80, less than 90% of the strains
WP_258866947	0	1	4807	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866948	0.191632924005138	114	4173	0.808367075994862	Conservation Score > 0.80, more than 90% of the strains
WP_258866949	0.20783343363826	82	901	0.79216656636174	Conservation Score < 0.80, less than 90% of the strains
WP_258866950	0.196218902455248	21	905	0.803781097544752	Conservation Score > 0.80, less than 90% of the strains
WP_258866951	0.196218902455248	21	905	0.803781097544752	Conservation Score > 0.80, less than 90% of the strains
WP_258866952	0.206727216823754	34	2009	0.793272783176246	Conservation Score < 0.80, less than 90% of the strains
WP_258866953	0	1	5736	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866954	0.206727216823754	34	2009	0.793272783176246	Conservation Score < 0.80, less than 90% of the strains
WP_258866955	0	1	5826	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866956	0.214546199656785	36	680	0.785453800343215	Conservation Score < 0.80, less than 90% of the strains
WP_258866957	0	1	5229	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866958	0.00675229775209162	95	334	0.993247702247908	Conservation Score > 0.95, more than 90% of the strains
WP_258866959	0	1	5842	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866960	0.0194225091547003	34	961	0.9805774908453	Conservation Score > 0.95, less than 90% of the strains
WP_258866961	0.214546199656785	36	680	0.785453800343215	Conservation Score < 0.80, less than 90% of the strains
WP_258866962	0.212383105724695	3	2384	0.787616894275305	Conservation Score < 0.80, less than 90% of the strains
WP_258866963	0.014174665321961	85	2317	0.985825334678039	Conservation Score > 0.95, less than 90% of the strains
WP_258866964	0.209333001886824	18	962	0.790666998113176	Conservation Score < 0.80, less than 90% of the strains
WP_258866965	0	1	5542	1	Conservation Score > 0.95, less than 90% of the strains
WP_258866966	0	1	5689	1	Conservation Score > 0.95, less than 90% of the strains
WP_260771284	0.008901563098803	47	5846	0.991098436901197	Conservation Score > 0.95, less than 90% of the strains
WP_261764752	0.202717061144239	123	1207	0.797282938855761	Conservation Score < 0.80, more than 90% of the strains
WP_261764753	0.191632924005138	114	4173	0.808367075994862	Conservation Score > 0.80, more than 90% of the strains
WP_261764754	0	1	5718	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764755	0.176173819960855	63	1414	0.823826180039145	Conservation Score > 0.80, less than 90% of the strains
WP_261764756	0.218478663410884	98	1133	0.781521336589116	Conservation Score < 0.80, more than 90% of the strains
WP_261764757	0.00723317387536128	38	5857	0.992766826124639	Conservation Score > 0.95, less than 90% of the strains
WP_261764758	0.196084496954906	140	3270	0.803915503045094	Conservation Score > 0.80, more than 90% of the strains
WP_261764759	0.223379542704121	156	3801	0.776620457295879	Conservation Score < 0.80, more than 90% of the strains
WP_261764760	0	1	4594	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764761	0.219179195123809	5	3166	0.780820804876191	Conservation Score < 0.80, less than 90% of the strains
WP_261764764	0.0522607438942641	76	3034	0.947739256105736	Conservation Score > 0.80, less than 90% of the strains
WP_261764765	0.199270503423084	92	799	0.800729496576916	Conservation Score > 0.80, more than 90% of the strains
WP_261764766	0.147192665964319	43	4034	0.852807334035681	Conservation Score > 0.80, less than 90% of the strains
WP_261764770	0.188048525688041	61	2208	0.811951474311959	Conservation Score > 0.80, less than 90% of the strains
WP_261764777	0.0130388944860122	61	1988	0.986961105513988	Conservation Score > 0.95, less than 90% of the strains
WP_261764781	0.202123463437182	71	3747	0.797876536562818	Conservation Score < 0.80, less than 90% of the strains
WP_261764782	0.202123463437182	71	3747	0.797876536562818	Conservation Score < 0.80, less than 90% of the strains
WP_261764783	0	1	5562	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764784	0.034548287574648	93	4773	0.965451712425352	Conservation Score > 0.95, more than 90% of the strains
WP_261764785	0.010660899425582	50	3460	0.989339100574418	Conservation Score > 0.95, less than 90% of the strains
WP_261764786	0.0262696440804177	2	5719	0.973730355919582	Conservation Score > 0.95, less than 90% of the strains
WP_261764787	0	1	4559	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764788	0.210669417329529	61	938	0.789330582670471	Conservation Score < 0.80, less than 90% of the strains
WP_261764789	0	1	4284	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764790	0.190172280159936	302	132	0.809827719840064	Conservation Score > 0.80, more than 90% of the strains
WP_261764791	0.205463124791505	87	1350	0.794536875208495	Conservation Score < 0.80, more than 90% of the strains
WP_261764792	0.205463124791505	87	1350	0.794536875208495	Conservation Score < 0.80, more than 90% of the strains
WP_261764793	0.0100394813048418	3	5837	0.989960518695158	Conservation Score > 0.95, less than 90% of the strains
WP_261764794	0.0605544796888521	12	2005	0.939445520311148	Conservation Score > 0.80, less than 90% of the strains
WP_261764802	0	24	5849	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764806	0.182064078707497	49	3017	0.817935921292503	Conservation Score > 0.80, less than 90% of the strains
WP_261764810	0	1	5701	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764811	0.175266661846619	8	3045	0.824733338153381	Conservation Score > 0.80, less than 90% of the strains
WP_261764818	0.231570969976397	120	81	0.768429030023603	Conservation Score < 0.80, more than 90% of the strains
WP_261764819	0.231570969976397	120	81	0.768429030023603	Conservation Score < 0.80, more than 90% of the strains
WP_261764820	0.164298689627772	77	1273	0.835701310372228	Conservation Score > 0.80, less than 90% of the strains
WP_261764821	0.223379542704121	156	3801	0.776620457295879	Conservation Score < 0.80, more than 90% of the strains
WP_261764822	0.0596046971798339	84	3805	0.940395302820166	Conservation Score > 0.80, less than 90% of the strains
WP_261764824	0.219179195123809	5	3166	0.780820804876191	Conservation Score < 0.80, less than 90% of the strains
WP_261764826	0.174738164102894	79	1881	0.825261835897106	Conservation Score > 0.80, less than 90% of the strains
WP_261764827	0.219010346540608	92	384	0.780989653459392	Conservation Score < 0.80, more than 90% of the strains
WP_261764830	0.0147916853193052	74	3118	0.985208314680695	Conservation Score > 0.95, less than 90% of the strains
WP_261764832	0.0223603593093897	74	1140	0.97763964069061	Conservation Score > 0.95, less than 90% of the strains
WP_261764835	0.0269783364094373	5	4852	0.973021663590563	Conservation Score > 0.95, less than 90% of the strains
WP_261764837	0	1	4197	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764838	0.213813136161886	76	117	0.786186863838114	Conservation Score < 0.80, less than 90% of the strains
WP_261764839	0.213813136161886	76	117	0.786186863838114	Conservation Score < 0.80, less than 90% of the strains
WP_261764841	0.213813136161886	76	117	0.786186863838114	Conservation Score < 0.80, less than 90% of the strains
WP_261764843	0.192055198710263	75	678	0.807944801289736	Conservation Score > 0.80, less than 90% of the strains
WP_261764844	0.192055198710263	75	678	0.807944801289736	Conservation Score > 0.80, less than 90% of the strains
WP_261764845	0	1	5286	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764846	0	1	3339	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764847	0	1	5838	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764848	0	1	4576	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764849	0	1	5839	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764850	0.0801184936375968	18	3622	0.919881506362403	Conservation Score > 0.80, less than 90% of the strains
WP_261764858	0.0638721955459688	21	5523	0.936127804454031	Conservation Score > 0.80, less than 90% of the strains
WP_261764873	0.00759932861280878	42	5831	0.992400671387191	Conservation Score > 0.95, less than 90% of the strains
WP_261764882	0	41	5850	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764888	0.0305560040591737	88	2502	0.969443995940826	Conservation Score > 0.95, more than 90% of the strains
WP_261764890	0	1	5832	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764891	0	1	5411	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764892	0	1	5871	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764893	0.181797537621689	74	1794	0.818202462378311	Conservation Score > 0.80, less than 90% of the strains
WP_261764894	0.0119407473092808	2	2171	0.988059252690719	Conservation Score > 0.95, less than 90% of the strains
WP_261764895	0.0285090210675101	64	3154	0.97149097893249	Conservation Score > 0.95, less than 90% of the strains
WP_261764898	0	1	4789	1	Conservation Score > 0.95, less than 90% of the strains
WP_261764899	0.216218386237554	74	246	0.783781613762446	Conservation Score < 0.80, less than 90% of the strains
WP_263312666	0	1	4216	1	Conservation Score > 0.95, less than 90% of the strains
WP_263312667	0.201861119544862	72	862	0.798138880455138	Conservation Score < 0.80, less than 90% of the strains
WP_263499702	0	1	4736	1	Conservation Score > 0.95, less than 90% of the strains
WP_263499703	0	1	4977	1	Conservation Score > 0.95, less than 90% of the strains
WP_263499705	0	1	3879	1	Conservation Score > 0.95, less than 90% of the strains
WP_263499706	0	1	1076	1	Conservation Score > 0.95, less than 90% of the strains
WP_263499707	0	1	4691	1	Conservation Score > 0.95, less than 90% of the strains
WP_263499709	0	1	5057	1	Conservation Score > 0.95, less than 90% of the strains
WP_263499710	0	1	3365	1	Conservation Score > 0.95, less than 90% of the strains
WP_264181058	0.0144683261452361	88	3857	0.985531673854764	Conservation Score > 0.95, more than 90% of the strains
WP_264181059	0.0305560040591737	88	2502	0.969443995940826	Conservation Score > 0.95, more than 90% of the strains
WP_264181065	0.008901563098803	47	5846	0.991098436901197	Conservation Score > 0.95, less than 90% of the strains
WP_264181069	0.218483276956663	104	1270	0.781516723043337	Conservation Score < 0.80, more than 90% of the strains
WP_264181072	0	8	5852	1	Conservation Score > 0.95, less than 90% of the strains
WP_264243439	0.165654250106182	95	1902	0.834345749893818	Conservation Score > 0.80, more than 90% of the strains
WP_264243443	0.00662532757905797	63	1697	0.993374672420942	Conservation Score > 0.95, less than 90% of the strains
WP_264243445	0.00034240492885863	62	4817	0.999657595071141	Conservation Score > 0.95, less than 90% of the strains
WP_264243447	0.000767422938250855	62	4747	0.999232577061749	Conservation Score > 0.95, less than 90% of the strains
WP_264243448	0.182715352214333	63	250	0.817284647785667	Conservation Score > 0.80, less than 90% of the strains
WP_264243454	0.223128388750324	20	330	0.776871611249676	Conservation Score < 0.80, less than 90% of the strains
WP_264243457	0.19274985239584	17	1949	0.80725014760416	Conservation Score > 0.80, less than 90% of the strains
WP_264243459	0.162238448910312	26	4764	0.837761551089688	Conservation Score > 0.80, less than 90% of the strains
WP_264243461	0.0376330107480985	78	5469	0.962366989251902	Conservation Score > 0.95, less than 90% of the strains
WP_264243463	0.0227687048642923	18	3174	0.977231295135708	Conservation Score > 0.95, less than 90% of the strains
WP_264243465	0.0405622102959632	71	5196	0.959437789704037	Conservation Score > 0.95, less than 90% of the strains
WP_264243467	0.0231529066471478	2	5626	0.976847093352852	Conservation Score > 0.95, less than 90% of the strains
WP_264243471	0.0317151354674302	78	5664	0.96828486453257	Conservation Score > 0.95, less than 90% of the strains
WP_264243473	0.00451599035132284	10	4813	0.995484009648677	Conservation Score > 0.95, less than 90% of the strains
WP_264243476	0.136625462686841	16	3811	0.863374537313159	Conservation Score > 0.80, less than 90% of the strains
WP_264243481	0.0708957678524541	61	3485	0.929104232147546	Conservation Score > 0.80, less than 90% of the strains
WP_264243482	0.0192519126136177	66	5190	0.980748087386382	Conservation Score > 0.95, less than 90% of the strains
WP_264243484	0.0167470085012048	5	5116	0.983252991498795	Conservation Score > 0.95, less than 90% of the strains
WP_264243486	0.0107279024693255	10	5315	0.989272097530674	Conservation Score > 0.95, less than 90% of the strains
WP_264243491	0.208730930915534	13	3398	0.791269069084466	Conservation Score < 0.80, less than 90% of the strains
WP_264243493	0.012008397034806	11	610	0.987991602965194	Conservation Score > 0.95, less than 90% of the strains
WP_264243495	0	1	924	1	Conservation Score > 0.95, less than 90% of the strains
WP_264243496	0.00998500260575051	6	4033	0.990014997394249	Conservation Score > 0.95, less than 90% of the strains
WP_264243498	0.0442516341994241	11	1934	0.955748365800576	Conservation Score > 0.95, less than 90% of the strains
WP_264243500	0.0483864841183198	8	3865	0.95161351588168	Conservation Score > 0.95, less than 90% of the strains
WP_264243506	0.217628367145184	16	714	0.782371632854816	Conservation Score < 0.80, less than 90% of the strains
WP_264243508	0.00258159111979468	10	4398	0.997418408880205	Conservation Score > 0.95, less than 90% of the strains
WP_264243511	0.226033125158653	14	295	0.773966874841347	Conservation Score < 0.80, less than 90% of the strains
WP_264243513	0.226033125158653	14	295	0.773966874841347	Conservation Score < 0.80, less than 90% of the strains
WP_264243515	0.000626261172229373	11	739	0.99937373882777	Conservation Score > 0.95, less than 90% of the strains
WP_264243517	0.0250820028118949	11	2335	0.974917997188105	Conservation Score > 0.95, less than 90% of the strains
WP_264243519	0.00176309133382727	11	3956	0.998236908666173	Conservation Score > 0.95, less than 90% of the strains
WP_264243520	0.00679667214241364	11	3556	0.993203327857586	Conservation Score > 0.95, less than 90% of the strains
WP_264243523	0.184000373831103	12	4194	0.815999626168897	Conservation Score > 0.80, less than 90% of the strains
WP_264243526	0.179321139548855	7	450	0.820678860451145	Conservation Score > 0.80, less than 90% of the strains
WP_264243528	0.0712480975690442	19	3272	0.928751902430956	Conservation Score > 0.80, less than 90% of the strains
WP_264243529	0.0994925167182718	65	2529	0.900507483281728	Conservation Score > 0.80, less than 90% of the strains
WP_264243533	0.0465611501804374	70	4944	0.953438849819563	Conservation Score > 0.95, less than 90% of the strains
WP_264243535	0.208448786846849	77	514	0.791551213153151	Conservation Score < 0.80, less than 90% of the strains
WP_264243537	0.206828872175512	3	460	0.793171127824488	Conservation Score < 0.80, less than 90% of the strains
WP_264243540	0.000556527094350104	63	4931	0.99944347290565	Conservation Score > 0.95, less than 90% of the strains
WP_264243541	0.00172005965986778	12	5638	0.998279940340132	Conservation Score > 0.95, less than 90% of the strains
WP_264243543	0.00349537822611087	95	369	0.996504621773889	Conservation Score > 0.95, more than 90% of the strains
WP_264243548	0.0202588666514578	84	2121	0.979741133348542	Conservation Score > 0.95, less than 90% of the strains
WP_264243549	0.117468507330872	33	1404	0.882531492669128	Conservation Score > 0.80, less than 90% of the strains
WP_264243551	0	1	1271	1	Conservation Score > 0.95, less than 90% of the strains
WP_264243553	0.0169955194214362	94	318	0.983004480578564	Conservation Score > 0.95, more than 90% of the strains
WP_264243554	0.0029630801450095	87	1784	0.997036919854991	Conservation Score > 0.95, more than 90% of the strains
WP_264243556	0.0043296448467625	86	1639	0.995670355153237	Conservation Score > 0.95, less than 90% of the strains
WP_264243558	0.0109519460604315	88	3032	0.989048053939568	Conservation Score > 0.95, more than 90% of the strains
WP_264243559	0.178346160437461	95	538	0.821653839562539	Conservation Score > 0.80, more than 90% of the strains
WP_264243561	0.215174925419138	100	1151	0.784825074580861	Conservation Score < 0.80, more than 90% of the strains
WP_264243564	0.202488585608998	99	643	0.797511414391002	Conservation Score < 0.80, more than 90% of the strains
WP_264243565	0.0071991022491796	90	1670	0.99280089775082	Conservation Score > 0.95, more than 90% of the strains
WP_264243568	0.0119365059101284	95	1931	0.988063494089872	Conservation Score > 0.95, more than 90% of the strains
WP_264243569	0.201861119544862	72	862	0.798138880455138	Conservation Score < 0.80, less than 90% of the strains
WP_264243571	0.000776476262959286	87	2019	0.999223523737041	Conservation Score > 0.95, more than 90% of the strains
WP_264243574	0.120499941872753	88	2287	0.879500058127247	Conservation Score > 0.80, more than 90% of the strains
WP_264243576	0.000834800714203834	88	1443	0.999165199285796	Conservation Score > 0.95, more than 90% of the strains
WP_264243577	0.00380066794560198	88	1747	0.996199332054398	Conservation Score > 0.95, more than 90% of the strains
WP_264243579	0.00363393085300033	88	1087	0.996366069147	Conservation Score > 0.95, more than 90% of the strains
WP_264243581	0.0130232260313195	95	2805	0.986976773968681	Conservation Score > 0.95, more than 90% of the strains
WP_264243583	0.0429639042222162	95	1886	0.957036095777784	Conservation Score > 0.95, more than 90% of the strains
WP_264243585	0.000832462116055394	88	1999	0.999167537883945	Conservation Score > 0.95, more than 90% of the strains
WP_264243587	0.0115642795490976	95	383	0.988435720450902	Conservation Score > 0.95, more than 90% of the strains
WP_264243590	0.106224338667663	80	265	0.893775661332337	Conservation Score > 0.80, less than 90% of the strains
WP_264243600	0.195987892171569	89	1339	0.80401210782843	Conservation Score > 0.80, more than 90% of the strains
WP_264243602	0.184025694760494	89	1314	0.815974305239506	Conservation Score > 0.80, more than 90% of the strains
WP_264243603	0.184025694760494	89	1314	0.815974305239506	Conservation Score > 0.80, more than 90% of the strains
WP_264243605	0.0822441828395334	88	777	0.917755817160467	Conservation Score > 0.80, more than 90% of the strains
WP_264243607	0.00363278368737442	87	1164	0.996367216312625	Conservation Score > 0.95, more than 90% of the strains
WP_264243609	0.000246581756922279	88	2578	0.999753418243078	Conservation Score > 0.95, more than 90% of the strains
WP_264243611	0.00264314935037393	88	1985	0.997356850649626	Conservation Score > 0.95, more than 90% of the strains
WP_264243614	0.0059228749920068	95	3694	0.994077125007993	Conservation Score > 0.95, more than 90% of the strains
WP_264243616	0.0100274905774364	87	1759	0.989972509422564	Conservation Score > 0.95, more than 90% of the strains
WP_264243617	0.0228551141006094	88	2321	0.977144885899391	Conservation Score > 0.95, more than 90% of the strains
WP_264243621	0.00600953604525266	95	3158	0.993990463954747	Conservation Score > 0.95, more than 90% of the strains
WP_264243623	0.0257326986492924	87	2228	0.974267301350708	Conservation Score > 0.95, more than 90% of the strains
WP_264243625	0.00137754186500341	88	501	0.998622458134997	Conservation Score > 0.95, more than 90% of the strains
WP_264243628	0.012188361415779	95	261	0.987811638584221	Conservation Score > 0.95, more than 90% of the strains
WP_264243631	0.00174328869513547	86	1446	0.998256711304864	Conservation Score > 0.95, less than 90% of the strains
WP_264243632	0	1	3259	1	Conservation Score > 0.95, less than 90% of the strains
WP_264243635	0.00242202392230801	2	4912	0.997577976077692	Conservation Score > 0.95, less than 90% of the strains
WP_264243638	0	1	4622	1	Conservation Score > 0.95, less than 90% of the strains
